naics,metric,exposure,exposure_z,n_occ,emp,score_coverage,level,weight_source,thin
493,genaiexp_estz_total,0.17960817652651,-0.26758002207635,173,27480566.1944,0.997935196474339,3,cps_occ_ind_2021_2022,FALSE
511,genaiexp_estz_total,0.527387558847129,1.22442433016119,115,10193905.853,0.995228090338398,3,cps_occ_ind_2021_2022,FALSE
512,genaiexp_estz_total,0.257102665135079,0.0648781975768654,136,12878624.8836,0.985383916460397,3,cps_occ_ind_2021_2022,FALSE
515,genaiexp_estz_total,0.429304806105608,0.803640633918732,125,8082532.0499,0.989851611329221,3,cps_occ_ind_2021_2022,FALSE
517,genaiexp_estz_total,0.38604604062864,0.618056698685454,168,20555535.6209,0.995120396082779,3,cps_occ_ind_2021_2022,FALSE
518,genaiexp_estz_total,0.593389521626614,1.507578596139,86,3136386.6716,0.985074322633401,3,cps_occ_ind_2021_2022,FALSE
519,genaiexp_estz_total,0.501889465008732,1.11503524928239,123,11680971.5689,0.98540484958113,3,cps_occ_ind_2021_2022,FALSE
522,genaiexp_estz_total,0.486988057395661,1.05110689083625,227,80230470.8166,0.983292828799233,3,cps_occ_ind_2021_2022,FALSE
523,genaiexp_estz_total,0.457513284107073,0.924657502910069,168,33921623.4494,0.986483320443422,3,cps_occ_ind_2021_2022,FALSE
524,genaiexp_estz_total,0.429227927413889,0.803310817522276,200,67265722.2741,0.995316541325733,3,cps_occ_ind_2021_2022,FALSE
531,genaiexp_estz_total,0.323691976418181,0.350552240655402,217,68559405.6685,0.977249551777365,3,cps_occ_ind_2021_2022,FALSE
532,genaiexp_estz_total,0.320129133320207,0.33526732821164,121,7352202.5469,0.953315584226869,3,cps_occ_ind_2021_2022,FALSE
541,genaiexp_estz_total,0.474840007003696,0.998990678727673,359,316003884.9392,0.990673460753455,3,cps_occ_ind_2021_2022,FALSE
551,genaiexp_estz_total,0.463583077575615,0.950697454478843,70,1939093.3916,0.976903023898706,3,cps_occ_ind_2021_2022,FALSE
561,genaiexp_estz_total,0.21178055204989,-0.129557681642004,338,145462311.4168,0.988225078454135,3,cps_occ_ind_2021_2022,FALSE
562,genaiexp_estz_total,0.200256599127865,-0.17899646032955,121,11696949.5845,0.990757332801496,3,cps_occ_ind_2021_2022,FALSE
611,genaiexp_estz_total,0.262080696684212,0.0862343938163388,329,326622668.322399,0.992346315386463,3,cps_occ_ind_2021_2022,FALSE
621,genaiexp_estz_total,0.242655202510042,0.00289730333434142,292,189179089.3787,0.925562306211388,3,cps_occ_ind_2021_2022,FALSE
622,genaiexp_estz_total,0.235472106894337,-0.0279188130485728,290,170693347.3137,0.966700810982883,3,cps_occ_ind_2021_2022,FALSE
623,genaiexp_estz_total,0.159977304111863,-0.351798203399907,194,46779456.3134,0.880432888520817,3,cps_occ_ind_2021_2022,FALSE
624,genaiexp_estz_total,0.217677049306017,-0.104261186172966,211,69818293.4088,0.878268876847008,3,cps_occ_ind_2021_2022,FALSE
711,genaiexp_estz_total,0.301252311215906,0.254284089504104,154,19424719.4337,0.94518350760015,3,cps_occ_ind_2021_2022,FALSE
712,genaiexp_estz_total,0.256712178833288,0.0632029767576362,149,8528541.8115,0.948041790528746,3,cps_occ_ind_2021_2022,FALSE
713,genaiexp_estz_total,0.191595823741056,-0.216151953805464,231,44693325.3745,0.96907412428119,3,cps_occ_ind_2021_2022,FALSE
721,genaiexp_estz_total,0.20570056989929,-0.155641343559196,183,27635261.9845,0.989970682333328,3,cps_occ_ind_2021_2022,FALSE
722,genaiexp_estz_total,0.144392047542452,-0.418660334435792,245,214635308.6217,0.998448373484919,3,cps_occ_ind_2021_2022,FALSE
811,genaiexp_estz_total,0.162396190108245,-0.341420968239827,174,52508494.2182,0.996209340122909,3,cps_occ_ind_2021_2022,FALSE
812,genaiexp_estz_total,0.12319782673762,-0.509585418815695,192,58676913.5013,0.969894087365974,3,cps_occ_ind_2021_2022,FALSE
813,genaiexp_estz_total,0.31781050924546,0.325320225575361,262,45381457.81,0.945630782366706,3,cps_occ_ind_2021_2022,FALSE
814,genaiexp_estz_total,0.0346346013400874,-0.889529499628096,38,13069120.0898,0.826226581459929,3,cps_occ_ind_2021_2022,FALSE
921,genaiexp_estz_total,0.410111706408513,0.721300536326078,294,37636360.1353,0.964341120107434,3,cps_occ_ind_2021_2022,FALSE
923,genaiexp_estz_total,0.352642773918671,0.474753726043218,230,27647759.1362,0.880165591328379,3,cps_occ_ind_2021_2022,FALSE
928,genaiexp_estz_total,0.378250194232051,0.584611827182512,284,24378100.0798,0.97695635941712,3,cps_occ_ind_2021_2022,FALSE
111,human_rating_beta,0.183814337626952,-0.510615798259499,146,28827024.2646,0.995963817668366,3,cps_occ_ind_2021_2022,FALSE
112,human_rating_beta,0.187222137817631,-0.494201760690984,92,18293571.5055,0.995502947354588,3,cps_occ_ind_2021_2022,FALSE
113,human_rating_beta,0.19323583033352,-0.46523616137231,82,3162551.2108,0.993972335910891,3,cps_occ_ind_2021_2022,FALSE
114,human_rating_beta,0.332924188123666,0.207587896482748,33,379574.5521,0.366116512276229,3,cps_occ_ind_2021_2022,FALSE
115,human_rating_beta,0.213869622277519,-0.365851274583429,86,3638908.1172,0.990896019770628,3,cps_occ_ind_2021_2022,FALSE
211,human_rating_beta,0.33772866657442,0.230729185694339,78,1508460.1883,1,3,cps_occ_ind_2021_2022,FALSE
212,human_rating_beta,0.223602514971089,-0.318971746036078,120,3846891.2333,0.992516321079464,3,cps_occ_ind_2021_2022,FALSE
213,human_rating_beta,0.281533827950576,-0.0399393220577963,172,9038960.0332,0.992280230136722,3,cps_occ_ind_2021_2022,FALSE
221,human_rating_beta,0.311120237252707,0.102566812876695,236,31777432.5051,0.992006221791701,3,cps_occ_ind_2021_2022,FALSE
311,human_rating_beta,0.217844648537889,-0.346705131405191,208,38525420.8235,0.923672733357734,3,cps_occ_ind_2021_2022,FALSE
312,human_rating_beta,0.298688503594508,0.0426880254214932,115,8045371.2322,0.956409455111909,3,cps_occ_ind_2021_2022,FALSE
313,human_rating_beta,0.225157724585103,-0.311480911009667,63,1959576.2656,0.997530393216123,3,cps_occ_ind_2021_2022,FALSE
314,human_rating_beta,0.212813518949401,-0.37093811029386,76,2787950.2929,0.991368628844364,3,cps_occ_ind_2021_2022,FALSE
315,human_rating_beta,0.216456153798377,-0.353392966237876,83,4797103.1916,0.995555545276325,3,cps_occ_ind_2021_2022,FALSE
316,human_rating_beta,0.281404952330646,-0.0405600653962646,50,1169062.9924,0.957943558614429,3,cps_occ_ind_2021_2022,FALSE
321,human_rating_beta,0.189740085884486,-0.482073791956791,132,9919432.5212,0.987190770544707,3,cps_occ_ind_2021_2022,FALSE
322,human_rating_beta,0.223047404848019,-0.321645493880699,123,8272730.4197,0.990297889959213,3,cps_occ_ind_2021_2022,FALSE
323,human_rating_beta,0.296000363776654,0.0297403097425112,120,10297810.1368,0.991285636779438,3,cps_occ_ind_2021_2022,FALSE
324,human_rating_beta,0.290688575666526,0.00415550878085132,136,4679035.5895,0.991175890564411,3,cps_occ_ind_2021_2022,FALSE
325,human_rating_beta,0.338346495191251,0.233705023936058,244,34577349.8149,0.98610656233762,3,cps_occ_ind_2021_2022,FALSE
326,human_rating_beta,0.226921969307232,-0.302983235814894,141,12268439.5025,0.994587733144105,3,cps_occ_ind_2021_2022,FALSE
327,human_rating_beta,0.233155665011077,-0.272957967387042,145,9863280.94670001,0.994834401980015,3,cps_occ_ind_2021_2022,FALSE
331,human_rating_beta,0.213670070107916,-0.366812439154549,136,10493318.2801,0.996603850909359,3,cps_occ_ind_2021_2022,FALSE
332,human_rating_beta,0.233031090269391,-0.273557995081073,168,26851333.428,0.99295025848039,3,cps_occ_ind_2021_2022,FALSE
333,human_rating_beta,0.288616229402774,-0.00582617075577246,195,28347412.3885,0.989526519670934,3,cps_occ_ind_2021_2022,FALSE
334,human_rating_beta,0.391077770732449,0.487690906129631,180,24209928.3305,0.990124203455951,3,cps_occ_ind_2021_2022,FALSE
335,human_rating_beta,0.287280316627114,-0.0122607388821338,129,9688626.666,0.986706293051407,3,cps_occ_ind_2021_2022,FALSE
336,human_rating_beta,0.281814928496426,-0.0385853709274639,264,59698009.2426,0.98747303842257,3,cps_occ_ind_2021_2022,FALSE
337,human_rating_beta,0.201694149709132,-0.424495752830298,109,8915698.3966,0.989867686371458,3,cps_occ_ind_2021_2022,FALSE
339,human_rating_beta,0.313422253394929,0.113654722181096,219,28651904.3259,0.987530780475812,3,cps_occ_ind_2021_2022,FALSE
423,human_rating_beta,0.413977450731588,0.59798968739063,219,35988098.7727,0.983813200602215,3,cps_occ_ind_2021_2022,FALSE
424,human_rating_beta,0.368683487514726,0.37982642303549,227,38559403.6934,0.976244880537485,3,cps_occ_ind_2021_2022,FALSE
425,human_rating_beta,0.502334530946081,1.02357110441502,36,1560565.5216,0.949764088411455,3,cps_occ_ind_2021_2022,FALSE
441,human_rating_beta,0.307237359315248,0.0838645120452873,180,43013974.0523,0.97971655705054,3,cps_occ_ind_2021_2022,FALSE
442,human_rating_beta,0.350179317635179,0.290699090861536,97,11707363.8898,0.977617041454053,3,cps_occ_ind_2021_2022,FALSE
443,human_rating_beta,0.397102820420798,0.516711208495728,102,11603491.859,0.989120580623667,3,cps_occ_ind_2021_2022,FALSE
444,human_rating_beta,0.342119875988625,0.251879919969526,174,37351731.1127,0.988894442069622,3,cps_occ_ind_2021_2022,FALSE
445,human_rating_beta,0.293228971543408,0.0163915998157908,179,76201909.5516,0.981858805630223,3,cps_occ_ind_2021_2022,FALSE
446,human_rating_beta,0.352205278579008,0.300457350496394,169,31166928.0383,0.995322112788135,3,cps_occ_ind_2021_2022,FALSE
447,human_rating_beta,0.292167474756629,0.0112787859293742,99,11216532.2512,0.999302523465324,3,cps_occ_ind_2021_2022,FALSE
448,human_rating_beta,0.373224638009088,0.401699364712831,116,28140553.4676,0.984177038626281,3,cps_occ_ind_2021_2022,FALSE
451,human_rating_beta,0.361751149420581,0.346436068100308,122,14454443.7398,0.987267638335649,3,cps_occ_ind_2021_2022,FALSE
452,human_rating_beta,0.317295362189042,0.132309968878777,188,54989616.3921,0.960146646483603,3,cps_occ_ind_2021_2022,FALSE
453,human_rating_beta,0.363191091086435,0.353371702608588,157,25731730.6657,0.969136640021714,3,cps_occ_ind_2021_2022,FALSE
454,human_rating_beta,0.343210351844557,0.257132314671476,180,26212293.9128,0.976883213277773,3,cps_occ_ind_2021_2022,FALSE
481,human_rating_beta,0.290836993975404,0.00487038159071649,137,15697535.3299,0.994000081100017,3,cps_occ_ind_2021_2022,FALSE
482,human_rating_beta,0.214143278137536,-0.364533181586234,109,5347283.1445,0.995637450509584,3,cps_occ_ind_2021_2022,FALSE
483,human_rating_beta,0.249407740898605,-0.194678089090796,66,1921113.9402,0.977789128423615,3,cps_occ_ind_2021_2022,FALSE
484,human_rating_beta,0.226611549438006,-0.304478406631959,135,53386970.0834,0.997079309001623,3,cps_occ_ind_2021_2022,FALSE
485,human_rating_beta,0.221832711191858,-0.327496197029612,116,21757101.6886,0.964659297114712,3,cps_occ_ind_2021_2022,FALSE
486,human_rating_beta,0.24921899528538,-0.195587202716311,64,1310860.4707,0.995919021751461,3,cps_occ_ind_2021_2022,FALSE
487,human_rating_beta,0.326621566927819,0.177230640980584,53,704599.9566,0.784441115931465,3,cps_occ_ind_2021_2022,FALSE
488,human_rating_beta,0.297935034389674,0.0390588596421439,191,19555921.116,0.962767461749513,3,cps_occ_ind_2021_2022,FALSE
491,human_rating_beta,0.310698572984436,0.100535821400249,98,15011344.4747,0.997503667726767,3,cps_occ_ind_2021_2022,FALSE
492,human_rating_beta,0.192069911673521,-0.470851934485828,131,36377339.8454,0.990751710061175,3,cps_occ_ind_2021_2022,FALSE
493,human_rating_beta,0.170385752809257,-0.57529602695734,173,27480566.1944,0.997935196474339,3,cps_occ_ind_2021_2022,FALSE
511,human_rating_beta,0.513017808028277,1.07502826198595,115,10193905.853,0.995228090338398,3,cps_occ_ind_2021_2022,FALSE
512,human_rating_beta,0.378626455465309,0.42771780174068,136,12878624.8836,0.985383916460397,3,cps_occ_ind_2021_2022,FALSE
515,human_rating_beta,0.462030075334093,0.829440342170422,125,8082532.0499,0.989851611329221,3,cps_occ_ind_2021_2022,FALSE
517,human_rating_beta,0.429786277706631,0.674134609441014,168,20555535.6209,0.995120396082779,3,cps_occ_ind_2021_2022,FALSE
518,human_rating_beta,0.526898184341841,1.14188459320489,86,3136386.6716,0.985074322633401,3,cps_occ_ind_2021_2022,FALSE
519,human_rating_beta,0.487133791730442,0.950355102714808,123,11680971.5689,0.98540484958113,3,cps_occ_ind_2021_2022,FALSE
522,human_rating_beta,0.509022725911628,1.05578551761046,227,80230470.8166,0.983292828799233,3,cps_occ_ind_2021_2022,FALSE
523,human_rating_beta,0.538748134573579,1.1989611579697,168,33921623.4494,0.986483320443422,3,cps_occ_ind_2021_2022,FALSE
524,human_rating_beta,0.500121175186277,1.01291023741546,200,67265722.2741,0.995316541325733,3,cps_occ_ind_2021_2022,FALSE
531,human_rating_beta,0.393251267279064,0.498159786925158,217,68559405.6685,0.977249551777365,3,cps_occ_ind_2021_2022,FALSE
532,human_rating_beta,0.393769753417049,0.500657131391219,121,7352202.5469,0.953315584226869,3,cps_occ_ind_2021_2022,FALSE
541,human_rating_beta,0.477258093037887,0.902787733654168,359,316003884.9392,0.990673460753455,3,cps_occ_ind_2021_2022,FALSE
551,human_rating_beta,0.482600955148824,0.928522205895875,70,1939093.3916,0.976903023898706,3,cps_occ_ind_2021_2022,FALSE
561,human_rating_beta,0.24978504719502,-0.192860752575255,338,145462311.4168,0.988225078454135,3,cps_occ_ind_2021_2022,FALSE
562,human_rating_beta,0.2591145261565,-0.147924309826274,121,11696949.5845,0.990757332801496,3,cps_occ_ind_2021_2022,FALSE
611,human_rating_beta,0.359369971814659,0.334966869058703,329,326622668.322399,0.992346315386463,3,cps_occ_ind_2021_2022,FALSE
621,human_rating_beta,0.31845109102656,0.137876661612094,292,189179089.3787,0.925562306211388,3,cps_occ_ind_2021_2022,FALSE
622,human_rating_beta,0.331287233773628,0.199703329109062,290,170693347.3137,0.966700810982883,3,cps_occ_ind_2021_2022,FALSE
623,human_rating_beta,0.245698081176153,-0.21254606568675,194,46779456.3134,0.880432888520817,3,cps_occ_ind_2021_2022,FALSE
624,human_rating_beta,0.358898366168663,0.332695329544127,211,69818293.4088,0.878268876847008,3,cps_occ_ind_2021_2022,FALSE
711,human_rating_beta,0.369550733367545,0.384003606324652,154,19424719.4337,0.94518350760015,3,cps_occ_ind_2021_2022,FALSE
712,human_rating_beta,0.3375391444873,0.22981633209847,149,8528541.8115,0.948041790528746,3,cps_occ_ind_2021_2022,FALSE
713,human_rating_beta,0.287595899326698,-0.0107407007352036,231,44693325.3745,0.96907412428119,3,cps_occ_ind_2021_2022,FALSE
721,human_rating_beta,0.262681787071637,-0.130742212460966,183,27635261.9845,0.989970682333328,3,cps_occ_ind_2021_2022,FALSE
722,human_rating_beta,0.2211759611881,-0.330659504333924,245,214635308.6217,0.998448373484919,3,cps_occ_ind_2021_2022,FALSE
811,human_rating_beta,0.159524323931328,-0.627611271887996,174,52508494.2182,0.996209340122909,3,cps_occ_ind_2021_2022,FALSE
812,human_rating_beta,0.186692027864728,-0.496755092516655,192,58676913.5013,0.969894087365974,3,cps_occ_ind_2021_2022,FALSE
813,human_rating_beta,0.382882745203699,0.448218680829635,262,45381457.81,0.945630782366706,3,cps_occ_ind_2021_2022,FALSE
814,human_rating_beta,0.171504407632768,-0.569907905215483,38,13069120.0898,0.826226581459929,3,cps_occ_ind_2021_2022,FALSE
921,human_rating_beta,0.428541484043119,0.66813892635671,294,37636360.1353,0.964341120107434,3,cps_occ_ind_2021_2022,FALSE
923,human_rating_beta,0.421967190118184,0.6364731298216,230,27647759.1362,0.880165591328379,3,cps_occ_ind_2021_2022,FALSE
928,human_rating_beta,0.414016919866653,0.598179794741265,284,24378100.0798,0.97695635941712,3,cps_occ_ind_2021_2022,FALSE
111,pca_score,-1.20084560295398,-0.541043333852691,146,28827024.2646,0.995963817668366,3,cps_occ_ind_2021_2022,FALSE
112,pca_score,-1.22587498612115,-0.552320371366695,92,18293571.5055,0.995502947354588,3,cps_occ_ind_2021_2022,FALSE
113,pca_score,-1.17429446283438,-0.529080665768999,82,3162551.2108,0.993972335910891,3,cps_occ_ind_2021_2022,FALSE
114,pca_score,0.414394643982245,0.186706316914786,33,379574.5521,0.366116512276229,3,cps_occ_ind_2021_2022,FALSE
115,pca_score,-0.940911153378537,-0.42392935947038,86,3638908.1172,0.990896019770628,3,cps_occ_ind_2021_2022,FALSE
211,pca_score,0.471933358072455,0.212630497026187,78,1508460.1883,1,3,cps_occ_ind_2021_2022,FALSE
212,pca_score,-0.844857486597,-0.380652192133948,120,3846891.2333,0.992516321079464,3,cps_occ_ind_2021_2022,FALSE
213,pca_score,-0.159618583640629,-0.0719164648855195,172,9038960.0332,0.992280230136722,3,cps_occ_ind_2021_2022,FALSE
221,pca_score,0.404353978148323,0.182182475295578,236,31777432.5051,0.992006221791701,3,cps_occ_ind_2021_2022,FALSE
311,pca_score,-0.643072065169815,-0.28973737605495,208,38525420.8235,0.923672733357734,3,cps_occ_ind_2021_2022,FALSE
312,pca_score,0.100963317558455,0.0454892200914757,115,8045371.2322,0.956409455111909,3,cps_occ_ind_2021_2022,FALSE
313,pca_score,-0.492225832408019,-0.221773311006291,63,1959576.2656,0.997530393216123,3,cps_occ_ind_2021_2022,FALSE
314,pca_score,-0.613552387406489,-0.27643722753291,76,2787950.2929,0.991368628844364,3,cps_occ_ind_2021_2022,FALSE
315,pca_score,-0.680543636917223,-0.306620265956072,83,4797103.1916,0.995555545276325,3,cps_occ_ind_2021_2022,FALSE
316,pca_score,-0.0110962503758904,-0.0049994372980734,50,1169062.9924,0.957943558614429,3,cps_occ_ind_2021_2022,FALSE
321,pca_score,-0.891947633975318,-0.401868750088198,132,9919432.5212,0.987190770544707,3,cps_occ_ind_2021_2022,FALSE
322,pca_score,-0.471994707818776,-0.21265813827432,123,8272730.4197,0.990297889959213,3,cps_occ_ind_2021_2022,FALSE
323,pca_score,0.278537153696903,0.125495459089245,120,10297810.1368,0.991285636779438,3,cps_occ_ind_2021_2022,FALSE
324,pca_score,0.29553878736673,0.133155578374387,136,4679035.5895,0.991175890564411,3,cps_occ_ind_2021_2022,FALSE
325,pca_score,0.656261892639759,0.295680078605325,244,34577349.8149,0.98610656233762,3,cps_occ_ind_2021_2022,FALSE
326,pca_score,-0.352814405937333,-0.158961220285125,141,12268439.5025,0.994587733144105,3,cps_occ_ind_2021_2022,FALSE
327,pca_score,-0.464020710744018,-0.209065438304527,145,9863280.94670001,0.994834401980015,3,cps_occ_ind_2021_2022,FALSE
331,pca_score,-0.557288325140835,-0.251087344292782,136,10493318.2801,0.996603850909359,3,cps_occ_ind_2021_2022,FALSE
332,pca_score,-0.383686685115099,-0.172870786018538,168,26851333.428,0.99295025848039,3,cps_occ_ind_2021_2022,FALSE
333,pca_score,0.136861327928412,0.061663138837951,195,28347412.3885,0.989526519670934,3,cps_occ_ind_2021_2022,FALSE
334,pca_score,1.39138024924804,0.626889091202172,180,24209928.3305,0.990124203455951,3,cps_occ_ind_2021_2022,FALSE
335,pca_score,0.159421450509578,0.0718276461679636,129,9688626.666,0.986706293051407,3,cps_occ_ind_2021_2022,FALSE
336,pca_score,0.0838147724334731,0.0377629095630283,264,59698009.2426,0.98747303842257,3,cps_occ_ind_2021_2022,FALSE
337,pca_score,-0.770078909668662,-0.34696055811993,109,8915698.3966,0.989867686371458,3,cps_occ_ind_2021_2022,FALSE
339,pca_score,0.384395052702903,0.173189942419957,219,28651904.3259,0.987530780475812,3,cps_occ_ind_2021_2022,FALSE
423,pca_score,1.17195444157314,0.528026364615417,219,35988098.7727,0.983813200602215,3,cps_occ_ind_2021_2022,FALSE
424,pca_score,0.705229069273888,0.317742335760042,227,38559403.6934,0.976244880537485,3,cps_occ_ind_2021_2022,FALSE
425,pca_score,2.16400878319667,0.974998387525508,36,1560565.5216,0.949764088411455,3,cps_occ_ind_2021_2022,FALSE
441,pca_score,0.0833607673480664,0.0375583566842976,180,43013974.0523,0.97971655705054,3,cps_occ_ind_2021_2022,FALSE
442,pca_score,0.370633910655312,0.166989832969805,97,11707363.8898,0.977617041454053,3,cps_occ_ind_2021_2022,FALSE
443,pca_score,0.989027073067364,0.445608081144334,102,11603491.859,0.989120580623667,3,cps_occ_ind_2021_2022,FALSE
444,pca_score,0.248085542891604,0.111775426313379,174,37351731.1127,0.988894442069622,3,cps_occ_ind_2021_2022,FALSE
445,pca_score,-0.345051667822551,-0.155463703452723,179,76201909.5516,0.981858805630223,3,cps_occ_ind_2021_2022,FALSE
446,pca_score,0.427964649898063,0.19282030960713,169,31166928.0383,0.995322112788135,3,cps_occ_ind_2021_2022,FALSE
447,pca_score,-0.21563742989738,-0.0971558655734821,99,11216532.2512,0.999302523465324,3,cps_occ_ind_2021_2022,FALSE
448,pca_score,0.520688959865117,0.23459742872249,116,28140553.4676,0.984177038626281,3,cps_occ_ind_2021_2022,FALSE
451,pca_score,0.4147102955517,0.186848534346447,122,14454443.7398,0.987267638335649,3,cps_occ_ind_2021_2022,FALSE
452,pca_score,-0.131390323065051,-0.0591981669019125,188,54989616.3921,0.960146646483603,3,cps_occ_ind_2021_2022,FALSE
453,pca_score,0.412302492075765,0.185763693783532,157,25731730.6657,0.969136640021714,3,cps_occ_ind_2021_2022,FALSE
454,pca_score,0.473579671566962,0.21337224678939,180,26212293.9128,0.976883213277773,3,cps_occ_ind_2021_2022,FALSE
481,pca_score,5.81119621378412e-05,2.61824581397055e-05,137,15697535.3299,0.994000081100017,3,cps_occ_ind_2021_2022,FALSE
482,pca_score,-0.818193556934012,-0.368638706501,109,5347283.1445,0.995637450509584,3,cps_occ_ind_2021_2022,FALSE
483,pca_score,-0.307534056293462,-0.138560070237966,66,1921113.9402,0.977789128423615,3,cps_occ_ind_2021_2022,FALSE
484,pca_score,-0.724077751531783,-0.326234646397193,135,53386970.0834,0.997079309001623,3,cps_occ_ind_2021_2022,FALSE
485,pca_score,-0.801854754469303,-0.361277227111042,116,21757101.6886,0.964659297114712,3,cps_occ_ind_2021_2022,FALSE
486,pca_score,-0.181464259054431,-0.0817590766476579,64,1310860.4707,0.995919021751461,3,cps_occ_ind_2021_2022,FALSE
487,pca_score,0.236078577908455,0.106365664768719,53,704599.9566,0.784441115931465,3,cps_occ_ind_2021_2022,FALSE
488,pca_score,0.0224356700244158,0.0101084349872863,191,19555921.116,0.962767461749513,3,cps_occ_ind_2021_2022,FALSE
491,pca_score,-0.352726881721723,-0.158921786078687,98,15011344.4747,0.997503667726767,3,cps_occ_ind_2021_2022,FALSE
492,pca_score,-0.736259766041326,-0.331723276848161,131,36377339.8454,0.990751710061175,3,cps_occ_ind_2021_2022,FALSE
493,pca_score,-1.27105009916179,-0.57267410685655,173,27480566.1944,0.997935196474339,3,cps_occ_ind_2021_2022,FALSE
511,pca_score,2.74795039978875,1.23809442438414,115,10193905.853,0.995228090338398,3,cps_occ_ind_2021_2022,FALSE
512,pca_score,0.717468708878125,0.323256929310072,136,12878624.8836,0.985383916460397,3,cps_occ_ind_2021_2022,FALSE
515,pca_score,1.92945515290101,0.86931979088474,125,8082532.0499,0.989851611329221,3,cps_occ_ind_2021_2022,FALSE
517,pca_score,1.55278609129465,0.699610808856283,168,20555535.6209,0.995120396082779,3,cps_occ_ind_2021_2022,FALSE
518,pca_score,3.15277335370442,1.42048819762847,86,3136386.6716,0.985074322633401,3,cps_occ_ind_2021_2022,FALSE
519,pca_score,2.49425624569199,1.12379202732843,123,11680971.5689,0.98540484958113,3,cps_occ_ind_2021_2022,FALSE
522,pca_score,2.40916703898004,1.08545491890995,227,80230470.8166,0.983292828799233,3,cps_occ_ind_2021_2022,FALSE
523,pca_score,2.40428849790265,1.08325688269083,168,33921623.4494,0.986483320443422,3,cps_occ_ind_2021_2022,FALSE
524,pca_score,2.23477241313278,1.00688107932366,200,67265722.2741,0.995316541325733,3,cps_occ_ind_2021_2022,FALSE
531,pca_score,1.04324909359296,0.470037918486645,217,68559405.6685,0.977249551777365,3,cps_occ_ind_2021_2022,FALSE
532,pca_score,0.862647262841607,0.388667410596836,121,7352202.5469,0.953315584226869,3,cps_occ_ind_2021_2022,FALSE
541,pca_score,2.27990278283892,1.02721465561669,359,316003884.9392,0.990673460753455,3,cps_occ_ind_2021_2022,FALSE
551,pca_score,2.13937035308311,0.96389749467405,70,1939093.3916,0.976903023898706,3,cps_occ_ind_2021_2022,FALSE
561,pca_score,-0.566775972360964,-0.255362022294491,338,145462311.4168,0.988225078454135,3,cps_occ_ind_2021_2022,FALSE
562,pca_score,-0.547071580306865,-0.246484169935899,121,11696949.5845,0.990757332801496,3,cps_occ_ind_2021_2022,FALSE
611,pca_score,0.799601674405205,0.360262097483788,329,326622668.322399,0.992346315386463,3,cps_occ_ind_2021_2022,FALSE
621,pca_score,0.148540850131514,0.0669253703979687,292,189179089.3787,0.925562306211388,3,cps_occ_ind_2021_2022,FALSE
622,pca_score,0.17418708337715,0.0784803309206615,290,170693347.3137,0.966700810982883,3,cps_occ_ind_2021_2022,FALSE
623,pca_score,-0.822029232867429,-0.370366877790872,194,46779456.3134,0.880432888520817,3,cps_occ_ind_2021_2022,FALSE
624,pca_score,0.233088785108346,0.105018607778111,211,69818293.4088,0.878268876847008,3,cps_occ_ind_2021_2022,FALSE
711,pca_score,0.978363404540637,0.440803544444023,154,19424719.4337,0.94518350760015,3,cps_occ_ind_2021_2022,FALSE
712,pca_score,0.324546843615769,0.146225214823035,149,8528541.8115,0.948041790528746,3,cps_occ_ind_2021_2022,FALSE
713,pca_score,-0.285868587205379,-0.128798650788151,231,44693325.3745,0.96907412428119,3,cps_occ_ind_2021_2022,FALSE
721,pca_score,-0.428827969710091,-0.193209280036077,183,27635261.9845,0.989970682333328,3,cps_occ_ind_2021_2022,FALSE
722,pca_score,-0.847444729319378,-0.38181787940012,245,214635308.6217,0.998448373484919,3,cps_occ_ind_2021_2022,FALSE
811,pca_score,-1.20618114065621,-0.543447270794468,174,52508494.2182,0.996209340122909,3,cps_occ_ind_2021_2022,FALSE
812,pca_score,-1.06657743470377,-0.480548548176921,192,58676913.5013,0.969894087365974,3,cps_occ_ind_2021_2022,FALSE
813,pca_score,1.11517506349129,0.502444304826952,262,45381457.81,0.945630782366706,3,cps_occ_ind_2021_2022,FALSE
814,pca_score,-2.17629113001226,-0.980532222893099,38,13069120.0898,0.826226581459929,3,cps_occ_ind_2021_2022,FALSE
921,pca_score,1.51540938048487,0.682770658736046,294,37636360.1353,0.964341120107434,3,cps_occ_ind_2021_2022,FALSE
923,pca_score,1.27477486864079,0.574352309026582,230,27647759.1362,0.880165591328379,3,cps_occ_ind_2021_2022,FALSE
928,pca_score,1.35107145371623,0.608727884578714,284,24378100.0798,0.97695635941712,3,cps_occ_ind_2021_2022,FALSE
