occ2010,metric,value,z,pctile
2920,genaiexp_estz_core,0.0235330577891973,-0.84367981010185,0.213004484304933
3000,genaiexp_estz_core,0.090909094,-0.502875676418976,0.412556053811659
3010,genaiexp_estz_core,0.0930529945093402,-0.492031313988661,0.426008968609866
3030,genaiexp_estz_core,0.17857143,-0.0594585780366432,0.603139013452915
3040,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
3050,genaiexp_estz_core,0.16666667,-0.11967570636115,0.589686098654709
3060,genaiexp_estz_core,0.118400448067961,-0.363817820928831,0.486547085201794
3110,genaiexp_estz_core,0.072916672,-0.593885657673758,0.365470852017937
3120,genaiexp_estz_core,0.090909094,-0.502875676418976,0.418161434977579
3140,genaiexp_estz_core,0.090909094,-0.502875676418976,0.418161434977579
3150,genaiexp_estz_core,0.13585435,-0.275531803201051,0.526905829596413
3160,genaiexp_estz_core,0.041666668,-0.751955665049745,0.280269058295964
3200,genaiexp_estz_core,0.090909094,-0.502875676418976,0.418161434977579
3210,genaiexp_estz_core,0.180909391587661,-0.0476326081773619,0.60762331838565
3220,genaiexp_estz_core,0.06818182,-0.61783567350621,0.345291479820628
3230,genaiexp_estz_core,0.25,0.301844242492795,0.684977578475336
3245,genaiexp_estz_core,0.1,-0.456891695793744,0.445067264573991
3250,genaiexp_estz_core,0.10869565,-0.412907014715335,0.457399103139013
3255,genaiexp_estz_core,0.16097063,-0.148487641387268,0.57847533632287
3256,genaiexp_estz_core,0.083333336,-0.541195675448054,0.39237668161435
3258,genaiexp_estz_core,0.32804233,0.696601045683579,0.775784753363229
3260,genaiexp_estz_core,0.197119246805278,0.0343607232094839,0.618834080717489
3310,genaiexp_estz_core,0.055555556,-0.681702341926834,0.309417040358744
3320,genaiexp_estz_core,0.117034362690806,-0.37072780806493,0.477578475336323
3400,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
3420,genaiexp_estz_core,0.0996520415138913,-0.458651753183361,0.441704035874439
3500,genaiexp_estz_core,0.13043478,-0.302945286728115,0.520179372197309
3510,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
3520,genaiexp_estz_core,0.023809524,-0.842281377769464,0.217488789237668
3535,genaiexp_estz_core,0.368682406837446,0.902168291225555,0.811659192825112
3540,genaiexp_estz_core,0.153865283356263,-0.184428187071182,0.567264573991031
3600,genaiexp_estz_core,0.0209890416516151,-0.856548053242947,0.20627802690583
3610,genaiexp_estz_core,0.12977726974863,-0.306271131111491,0.515695067264574
3620,genaiexp_estz_core,0.0304738302302329,-0.8085717201653,0.237668161434978
3630,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
3640,genaiexp_estz_core,0.125,-0.330435706079321,0.5
3645,genaiexp_estz_core,0.125,-0.330435706079321,0.5
3646,genaiexp_estz_core,0.60000002,2.07222819965951,0.960762331838565
3647,genaiexp_estz_core,0.11764706,-0.367628638279752,0.482062780269058
3648,genaiexp_estz_core,0.14285715,-0.240109963010165,0.545964125560538
3649,genaiexp_estz_core,0.083333336,-0.541195675448054,0.402466367713005
3655,genaiexp_estz_core,0.173006043256626,-0.0876096375877182,0.598654708520179
3700,genaiexp_estz_core,0.13043478,-0.302945286728115,0.517937219730942
3710,genaiexp_estz_core,0.22499999,0.175388202195976,0.665919282511211
3720,genaiexp_estz_core,0.16666658786845,-0.119676121802208,0.580717488789238
3740,genaiexp_estz_core,0.0333333217376283,-0.794107727019393,0.253363228699552
3750,genaiexp_estz_core,0.217010705263075,0.13497648585525,0.65695067264574
3800,genaiexp_estz_core,0.05769231,-0.670894128252984,0.316143497757848
3820,genaiexp_estz_core,0.24425167306445,0.272767827619312,0.679372197309417
3840,genaiexp_estz_core,0.086050724,-0.52745047588893,0.405829596412556
3850,genaiexp_estz_core,0.157191600842115,-0.16760287628007,0.569506726457399
3900,genaiexp_estz_core,0.0625,-0.646575680365379,0.334080717488789
3910,genaiexp_estz_core,0.23529412,0.227458378091933,0.672645739910314
3930,genaiexp_estz_core,0.141715908797543,-0.245882634440549,0.540358744394619
3940,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
3945,genaiexp_estz_core,0.13461539,-0.281798759721714,0.524663677130045
3955,genaiexp_estz_core,0.0258744417301572,-0.831836529159629,0.226457399103139
4000,genaiexp_estz_core,0.14285715,-0.240109963010164,0.54932735426009
4010,genaiexp_estz_core,0.21153846,0.10729655822716,0.643497757847534
4020,genaiexp_estz_core,0.013372530560233,-0.895074191172211,0.181614349775785
4030,genaiexp_estz_core,0.032258064,-0.799546638275788,0.246636771300448
4040,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4050,genaiexp_estz_core,0.0356103356534731,-0.782590045086526,0.26457399103139
4110,genaiexp_estz_core,0.14,-0.254562112250667,0.538116591928251
4120,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4130,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4140,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4150,genaiexp_estz_core,0.31818181,0.646724173055625,0.76457399103139
4200,genaiexp_estz_core,0.23076923,0.204570400359977,0.670403587443946
4210,genaiexp_estz_core,0.14285715,-0.240109963010165,0.545964125560538
4220,genaiexp_estz_core,0.043478262,-0.742792188560517,0.285874439461883
4230,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4240,genaiexp_estz_core,0.06666667,-0.625499665218843,0.34304932735426
4250,genaiexp_estz_core,0.0230769236666667,-0.845987045778135,0.210762331838565
4320,genaiexp_estz_core,0.129190199598432,-0.309240672586495,0.511210762331839
4340,genaiexp_estz_core,0.052631579,-0.696492518144322,0.301569506726457
4350,genaiexp_estz_core,0.045454547,-0.732795665535206,0.290358744394619
4400,genaiexp_estz_core,0.0692492571285052,-0.612436320764489,0.349775784753363
4420,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4430,genaiexp_estz_core,0.101862909801844,-0.447468651684109,0.448430493273543
4460,genaiexp_estz_core,0.03846154,-0.768167970385802,0.275784753363229
4465,genaiexp_estz_core,0.11363637,-0.387915669215261,0.47085201793722
4500,genaiexp_estz_core,0.075000003,-0.583347670333448,0.373318385650224
4510,genaiexp_estz_core,0.043478262,-0.742792188560517,0.285874439461883
4520,genaiexp_estz_core,0.0555555553333333,-0.681702345298994,0.307174887892377
4530,genaiexp_estz_core,0.109884645982498,-0.406892788166005,0.459641255605381
4600,genaiexp_estz_core,0.059999999,-0.659221284395061,0.329596412556054
4620,genaiexp_estz_core,0.097537877,-0.46934570382429,0.437219730941704
4640,genaiexp_estz_core,0.033333335,-0.79410765993514,0.257847533632287
4700,genaiexp_estz_core,0.16666667,-0.11967570636115,0.589686098654709
4710,genaiexp_estz_core,0.19444445,0.0208309601176303,0.614349775784753
4720,genaiexp_estz_core,0.103655026888226,-0.438403694090407,0.45067264573991
4740,genaiexp_estz_core,0.3125,0.617984216778853,0.753363228699552
4750,genaiexp_estz_core,0.21052632,0.102176911609978,0.639013452914798
4760,genaiexp_estz_core,0.083333336,-0.541195675448054,0.396860986547085
4800,genaiexp_estz_core,0.55000001,1.81931616964827,0.95067264573991
4810,genaiexp_estz_core,0.15789473,-0.164046280537772,0.573991031390135
4820,genaiexp_estz_core,0.449888729486461,1.31292932729156,0.89237668161435
4830,genaiexp_estz_core,0.625,2.19868408820914,0.97085201793722
4840,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
4850,genaiexp_estz_core,0.346577657622283,0.790357173649853,0.798206278026906
4900,genaiexp_estz_core,0.0384875939298346,-0.768036183366474,0.278026905829596
4920,genaiexp_estz_core,0.182312114162954,-0.040537301315225,0.609865470852018
4930,genaiexp_estz_core,0.31999999,0.655920963110784,0.766816143497758
4940,genaiexp_estz_core,0.5,1.56640413963703,0.92152466367713
4950,genaiexp_estz_core,0.16666667,-0.11967570636115,0.584080717488789
5000,genaiexp_estz_core,0.51724136,1.65361506934993,0.932735426008969
5010,genaiexp_estz_core,0.2631579,0.368400053175331,0.699551569506727
5020,genaiexp_estz_core,0.09375,-0.48850569322235,0.431614349775785
5100,genaiexp_estz_core,0.69999999,2.57805200677002,0.983183856502242
5110,genaiexp_estz_core,0.383333147367719,0.976275246977752,0.825112107623319
5120,genaiexp_estz_core,0.33333334,0.723364241929136,0.782511210762332
5130,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
5140,genaiexp_estz_core,0.56818181,1.91128407019986,0.952914798206278
5150,genaiexp_estz_core,0.5,1.56640413963703,0.915919282511211
5160,genaiexp_estz_core,0.22413793,0.171027696176248,0.663677130044843
5200,genaiexp_estz_core,0.2,0.0489322630639487,0.62219730941704
5220,genaiexp_estz_core,0.533333100876387,1.73501095009999,0.943946188340807
5230,genaiexp_estz_core,0.406249640552382,1.09219236003577,0.84304932735426
5240,genaiexp_estz_core,0.332143882781696,0.71734768233859,0.778026905829596
5250,genaiexp_estz_core,0.20588236,0.0786866492902098,0.630044843049327
5260,genaiexp_estz_core,0.44736841,1.30018094748928,0.887892376681614
5300,genaiexp_estz_core,0.375,0.934124191064911,0.820627802690583
5310,genaiexp_estz_core,0.47058824,1.4176324108353,0.905829596412556
5320,genaiexp_estz_core,0.27272728,0.416804269929468,0.7152466367713
5330,genaiexp_estz_core,0.44444445,1.28539085726186,0.883408071748879
5340,genaiexp_estz_core,0.26666668,0.386148303078938,0.708520179372197
5350,genaiexp_estz_core,0.366541355,0.891338338060193,0.809417040358744
5360,genaiexp_estz_core,0.28947368,0.501511573375612,0.739910313901345
5400,genaiexp_estz_core,0.2631579,0.368400053175331,0.699551569506727
5410,genaiexp_estz_core,0.14285715,-0.240109963010164,0.552690582959641
5500,genaiexp_estz_core,0.31619623,0.636680633693339,0.760089686098655
5510,genaiexp_estz_core,0.20588236,0.0786866492902099,0.632286995515695
5520,genaiexp_estz_core,0.287393165,0.490987830037984,0.73542600896861
5530,genaiexp_estz_core,0.07692308,-0.573620286120167,0.380044843049327
5540,genaiexp_estz_core,0.095238097,-0.480978542065307,0.434977578475336
5550,genaiexp_estz_core,0.13636364,-0.272955692360984,0.533632286995516
5560,genaiexp_estz_core,0.05882353,-0.665172146465594,0.322869955156951
5600,genaiexp_estz_core,0.32352942,0.673773665661895,0.773542600896861
5610,genaiexp_estz_core,0.5,1.56640413963703,0.919282511210762
5620,genaiexp_estz_core,0.066666622239595,-0.625499906802414,0.340807174887892
5630,genaiexp_estz_core,0.13636364,-0.272955692360985,0.52914798206278
5700,genaiexp_estz_core,0.5087763725,1.61079713446062,0.928251121076233
5810,genaiexp_estz_core,0.44444445,1.28539085726186,0.885650224215247
5820,genaiexp_estz_core,0.69999999,2.57805200677002,0.983183856502242
5840,genaiexp_estz_core,0.40740711069343,1.09804712132581,0.845291479820628
5850,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
5860,genaiexp_estz_core,0.5,1.56640413963703,0.923766816143498
5900,genaiexp_estz_core,0.27777779,0.442350959553972,0.728699551569507
5910,genaiexp_estz_core,0.81818181,3.17584396734409,0.988789237668161
5920,genaiexp_estz_core,0.641877248896697,2.28405325672468,0.975336322869955
5940,genaiexp_estz_core,0.47222221,1.42589742257585,0.908071748878924
6005,genaiexp_estz_core,0.0333333180734301,-0.794107745553785,0.251121076233184
6010,genaiexp_estz_core,0.045454547,-0.732795665535206,0.290358744394619
6040,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6050,genaiexp_estz_core,0.00664761085210471,-0.929090446269867,0.177130044843049
6120,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6130,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6200,genaiexp_estz_core,0.16666667,-0.11967570636115,0.584080717488789
6210,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6220,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6230,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6240,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6250,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6260,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6320,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6330,genaiexp_estz_core,0.0334220300419287,-0.793659019162745,0.262331838565022
6355,genaiexp_estz_core,0.047619049,-0.721847095829252,0.29372197309417
6360,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6400,genaiexp_estz_core,0.0300466932079377,-0.810732281561221,0.233183856502242
6420,genaiexp_estz_core,0.0261385635897209,-0.830500537513375,0.230941704035874
6440,genaiexp_estz_core,0.0166425110958997,-0.878533846172826,0.188340807174888
6460,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6515,genaiexp_estz_core,0.017857144,-0.872389941931718,0.199551569506726
6520,genaiexp_estz_core,0.020833334,-0.857335659850591,0.204035874439462
6530,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6600,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6660,genaiexp_estz_core,0.21627949753988,0.131277862002312,0.650224215246637
6700,genaiexp_estz_core,0.050000001,-0.709803670164351,0.295964125560538
6710,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6720,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6730,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6740,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6765,genaiexp_estz_core,0.0419580435,-0.750481817960504,0.282511210762332
6800,genaiexp_estz_core,0.0170117601866667,-0.876666095803862,0.195067264573991
6820,genaiexp_estz_core,0.00422018299999999,-0.941368957929797,0.174887892376682
6830,genaiexp_estz_core,0.0375182777765355,-0.772939216706939,0.271300448430493
6840,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
6940,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7000,genaiexp_estz_core,0.15909091,-0.157995715506708,0.576233183856502
7010,genaiexp_estz_core,0.28,0.453591430150103,0.733183856502242
7020,genaiexp_estz_core,0.0871978241263014,-0.521648168618011,0.410313901345292
7030,genaiexp_estz_core,0.11538462,-0.379072601854532,0.475336322869955
7040,genaiexp_estz_core,0.025641026,-0.833017201846506,0.224215246636771
7100,genaiexp_estz_core,0.145473525292665,-0.22687570992623,0.556053811659193
7110,genaiexp_estz_core,0.125,-0.330435706079321,0.5
7120,genaiexp_estz_core,0.13636364,-0.272955692360984,0.531390134529148
7130,genaiexp_estz_core,0.09375,-0.48850569322235,0.431614349775785
7140,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7150,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7160,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7200,genaiexp_estz_core,0.0833332972056982,-0.541195871678927,0.390134529147982
7210,genaiexp_estz_core,0.01923077,-0.865441812518619,0.201793721973094
7220,genaiexp_estz_core,0.0686113246413676,-0.615663136125767,0.347533632286996
7240,genaiexp_estz_core,0.0168669956811034,-0.877398349356923,0.192825112107623
7260,genaiexp_estz_core,0.00797990317792924,-0.922351392483824,0.179372197309417
7300,genaiexp_estz_core,0.0160645872602484,-0.8814571233975,0.18609865470852
7315,genaiexp_estz_core,0.0333333138797432,-0.794107766766459,0.248878923766816
7320,genaiexp_estz_core,0.064516127,-0.63637762695838,0.336322869955157
7330,genaiexp_estz_core,0.187012457450832,-0.0167618388165798,0.612107623318386
7340,genaiexp_estz_core,0.13333334,-0.288283675786249,0.522421524663677
7350,genaiexp_estz_core,0.11111111,-0.400689039318711,0.464125560538117
7360,genaiexp_estz_core,0.021739131,-0.852753921605977,0.208520179372197
7410,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7420,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7430,genaiexp_estz_core,0.114554852275655,-0.383269765807138,0.473094170403588
7510,genaiexp_estz_core,0.052631579,-0.696492518144322,0.301569506726457
7540,genaiexp_estz_core,0.071428575,-0.601412808830801,0.356502242152466
7560,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7610,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7630,genaiexp_estz_core,0.0591067397699746,-0.663739603595237,0.327354260089686
7700,genaiexp_estz_core,0.44999999,1.31349210962578,0.894618834080718
7710,genaiexp_estz_core,0.033333335,-0.79410765993514,0.260089686098655
7720,genaiexp_estz_core,0.090909094,-0.502875676418976,0.418161434977579
7730,genaiexp_estz_core,0.083333336,-0.541195675448054,0.402466367713005
7740,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7750,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7800,genaiexp_estz_core,0.055555556,-0.681702341926834,0.311659192825112
7810,genaiexp_estz_core,0.0167369422789777,-0.878056190624185,0.190582959641256
7830,genaiexp_estz_core,0.050000001,-0.709803670164351,0.298206278026906
7840,genaiexp_estz_core,0.12,-0.355726904022205,0.491031390134529
7850,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
7900,genaiexp_estz_core,0.419449689864927,1.15896137203965,0.865470852017937
7920,genaiexp_estz_core,0.0243015352339634,-0.839792667067806,0.219730941704036
7950,genaiexp_estz_core,0.0303019173903037,-0.809441296498015,0.23542600896861
8030,genaiexp_estz_core,0.086206898,-0.526660510379424,0.408071748878924
8040,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8100,genaiexp_estz_core,0.03154296875,-0.803163761378942,0.244394618834081
8130,genaiexp_estz_core,0.05882353,-0.665172146465594,0.320627802690583
8140,genaiexp_estz_core,0.0153527484304014,-0.885057774747318,0.183856502242152
8220,genaiexp_estz_core,0.0734531011103102,-0.591172270711522,0.367713004484305
8250,genaiexp_estz_core,0.2,0.0489322630639487,0.62219730941704
8255,genaiexp_estz_core,0.065217391,-0.632830465631536,0.338565022421525
8256,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8300,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8310,genaiexp_estz_core,0.017857144,-0.872389941931718,0.197309417040359
8320,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8330,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8350,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8420,genaiexp_estz_core,0.0245297094027249,-0.838638507454286,0.221973094170404
8450,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8460,genaiexp_estz_core,0.070144922865991,-0.607905828873006,0.352017937219731
8500,genaiexp_estz_core,0.075000003,-0.583347670333448,0.373318385650224
8510,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8530,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8540,genaiexp_estz_core,0.057692308,-0.670894138369463,0.31390134529148
8550,genaiexp_estz_core,0.0333333333333333,-0.794107668365539,0.255605381165919
8600,genaiexp_estz_core,0.111273966609861,-0.399865271567449,0.466367713004484
8610,genaiexp_estz_core,0.079999998,-0.558056497681762,0.385650224215247
8620,genaiexp_estz_core,0.125,-0.330435706079321,0.504484304932736
8630,genaiexp_estz_core,0.0986036600954671,-0.463954717577962,0.439461883408072
8640,genaiexp_estz_core,0.119930621536259,-0.356077836914095,0.488789237668162
8650,genaiexp_estz_core,0.0935301025778816,-0.489617987068335,0.428251121076233
8710,genaiexp_estz_core,0.062181183949826,-0.648188328331842,0.331838565022422
8720,genaiexp_estz_core,0.035714287,-0.782064234270238,0.269058295964126
8730,genaiexp_estz_core,0.11111111,-0.400689039318711,0.461883408071749
8740,genaiexp_estz_core,0.265625,0.380879236064309,0.70627802690583
8750,genaiexp_estz_core,0.0310579983613268,-0.805616857798216,0.239910313901345
8760,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8800,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8810,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8830,genaiexp_estz_core,0.03125,-0.804645667508408,0.242152466367713
8850,genaiexp_estz_core,0.05882353,-0.665172146465594,0.325112107623318
8860,genaiexp_estz_core,0.0785922568979492,-0.565177189454622,0.383408071748879
8910,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8920,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8930,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8940,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8950,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
8965,genaiexp_estz_core,0.083333336,-0.541195675448054,0.396860986547085
9000,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9030,genaiexp_estz_core,0.0763682837596771,-0.576426578426561,0.376681614349776
9040,genaiexp_estz_core,0.0735725042786885,-0.590568300878229,0.369955156950673
9050,genaiexp_estz_core,0.1,-0.456891695793744,0.445067264573991
9110,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9120,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9130,genaiexp_estz_core,0.125885548688586,-0.325956388645103,0.506726457399103
9140,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9200,genaiexp_estz_core,0.0716539182006234,-0.600272968932391,0.360986547085202
9260,genaiexp_estz_core,0.111798500566685,-0.397212053141488,0.468609865470852
9300,genaiexp_estz_core,0.11764706,-0.367628638279752,0.482062780269058
9310,genaiexp_estz_core,0.124931576384325,-0.330781809120923,0.495515695067265
9350,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9360,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9410,genaiexp_estz_core,0.092063494,-0.497036444637922,0.423766816143498
9415,genaiexp_estz_core,0.071428575,-0.601412808830801,0.356502242152466
9420,genaiexp_estz_core,0.120851724333981,-0.35141867827751,0.493273542600897
9510,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9520,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9560,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9600,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9610,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9620,genaiexp_estz_core,0.0237463616340006,-0.84260086814967,0.2152466367713
9630,genaiexp_estz_core,0.07692308,-0.573620286120167,0.380044843049327
9640,genaiexp_estz_core,0.083333336,-0.541195675448054,0.396860986547085
9650,genaiexp_estz_core,0.0536991555048488,-0.691092460403662,0.304932735426009
9720,genaiexp_estz_core,0,-0.962715654651437,0.0874439461883408
9750,genaiexp_estz_core,0.10526316,-0.430269371520729,0.452914798206278
0010,genaiexp_estz_total,0.47939068,1.01851346892527,0.829596412556054
0020,genaiexp_estz_total,0.29411766,0.223675803886943,0.655829596412556
0040,genaiexp_estz_total,0.36666667,0.534917482298846,0.713004484304933
0050,genaiexp_estz_total,0.372058825,0.558050304820575,0.717488789237668
0060,genaiexp_estz_total,0,-1.03811500689023,0.0672645739910314
0100,genaiexp_estz_total,0.210292445,-0.135941792684515,0.567264573991031
0110,genaiexp_estz_total,0.55882353,1.35928743062428,0.896860986547085
0120,genaiexp_estz_total,0.435539743311318,0.83038906674639,0.786995515695067
0135,genaiexp_estz_total,0.41666666,0.749421867791886,0.752242152466368
0136,genaiexp_estz_total,0.38461539,0.611919080778899,0.73542600896861
0137,genaiexp_estz_total,0.5,1.10692927704902,0.853139013452915
0140,genaiexp_estz_total,0.22676244,-0.0652840554219988,0.589686098654709
0150,genaiexp_estz_total,0.41666666,0.749421867791886,0.752242152466368
0160,genaiexp_estz_total,0.424140029591088,0.781483285238142,0.773542600896861
0205,genaiexp_estz_total,0.0833332959698827,-0.680607786526204,0.338565022421525
0220,genaiexp_estz_total,0.18000001,-0.265899021771217,0.52914798206278
0230,genaiexp_estz_total,0.359002451983018,0.502037308202465,0.699551569506727
0300,genaiexp_estz_total,0.51190478,1.15800183763013,0.865470852017937
0310,genaiexp_estz_total,0.19642857,-0.195419044328511,0.553811659192825
0340,genaiexp_estz_total,0.22916667,-0.0549696957844479,0.596412556053812
0350,genaiexp_estz_total,0.30555555,0.272745365016595,0.663677130044843
0360,genaiexp_estz_total,0.43073595,0.809780367979053,0.780269058295964
0410,genaiexp_estz_total,0.35185185,0.471360592381668,0.695067264573991
0420,genaiexp_estz_total,0.375,0.570668206064205,0.724215246636771
0425,genaiexp_estz_total,0.52173913,1.20019207013764,0.869955156950673
0430,genaiexp_estz_total,0.224501825023868,-0.0749822938874789,0.582959641255605
0500,genaiexp_estz_total,0.53571427,1.26014665848615,0.885650224215247
0540,genaiexp_estz_total,0.494663328492001,1.08403448362203,0.838565022421525
0565,genaiexp_estz_total,0.391452540721628,0.641251062926618,0.742152466367713
0600,genaiexp_estz_total,0.42857143,0.800494385472109,0.776905829596413
0630,genaiexp_estz_total,0.4517858939738,0.900086491975537,0.800448430493274
0640,genaiexp_estz_total,0.60416669,1.55381360297176,0.923766816143498
0650,genaiexp_estz_total,0.47499999,0.99967701995117,0.825112107623319
0700,genaiexp_estz_total,0.46713912,0.96595319143059,0.81390134529148
0710,genaiexp_estz_total,0.45454547,0.911925317537728,0.804932735426009
0725,genaiexp_estz_total,0.45238096,0.902639377931669,0.802690582959641
0726,genaiexp_estz_total,0.375,0.570668206064206,0.729820627802691
0735,genaiexp_estz_total,0.492430415499874,1.07445508912144,0.836322869955157
0740,genaiexp_estz_total,0.537535157884716,1.26795842878375,0.887892376681614
0800,genaiexp_estz_total,0.499999694167789,1.10692796500175,0.840807174887892
0820,genaiexp_estz_total,0.42307693,0.776922493835901,0.769058295964126
0830,genaiexp_estz_total,0.63636363,1.69194132718643,0.943946188340807
0840,genaiexp_estz_total,0,-1.03811500689023,0.0672645739910314
0850,genaiexp_estz_total,0.47619048,1.00478432749034,0.827354260089686
0860,genaiexp_estz_total,0.5,1.10692927704902,0.844170403587444
0900,genaiexp_estz_total,0.24814988769786,0.0264699894426893,0.612107623318386
0910,genaiexp_estz_total,0.431501963503184,0.813066633751902,0.782511210762332
0930,genaiexp_estz_total,0.44,0.849523962976308,0.791479820627803
0940,genaiexp_estz_total,0.58333331,1.46443655760349,0.910313901345291
0950,genaiexp_estz_total,0.503756226065202,1.12304381954971,0.860986547085202
1005,genaiexp_estz_total,0.60000002,1.53593821963864,0.918161434977578
1006,genaiexp_estz_total,0.65106952,1.75503089775591,0.948430493273543
1007,genaiexp_estz_total,0.75,2.17945141901865,0.966367713004484
1010,genaiexp_estz_total,0.85294116,2.6210781126988,0.982062780269058
1020,genaiexp_estz_total,0.878899505905306,2.73244171570818,0.986547085201794
1030,genaiexp_estz_total,0.958833638435499,3.07536622385925,0.995515695067265
1050,genaiexp_estz_total,0.633345620745916,1.67899380018774,0.941704035874439
1060,genaiexp_estz_total,0.934240306297176,2.96985865080659,0.988789237668161
1105,genaiexp_estz_total,0.52499998,1.21418140544421,0.874439461883408
1106,genaiexp_estz_total,0.59440559,1.51193761945184,0.912556053811659
1107,genaiexp_estz_total,1.14931899502687,3.89256527452014,0.997757847533632
1200,genaiexp_estz_total,0.43333334,0.820923401124375,0.7847533632287
1220,genaiexp_estz_total,0.6875,1.91132088352624,0.952914798206278
1240,genaiexp_estz_total,0.674450485050047,1.85533730862309,0.95067264573991
1300,genaiexp_estz_total,0.29276316,0.217864878921752,0.652466367713005
1310,genaiexp_estz_total,0.266168738939891,0.103772457162429,0.623318385650224
1320,genaiexp_estz_total,0.3611111,0.511083594953798,0.702914798206278
1340,genaiexp_estz_total,0.47023809,0.97924804719979,0.818385650224215
1350,genaiexp_estz_total,0.34615386,0.446915710622782,0.688340807174888
1360,genaiexp_estz_total,0.335748616967979,0.402276296445111,0.683856502242152
1400,genaiexp_estz_total,0.3611111,0.511083594953798,0.70627802690583
1410,genaiexp_estz_total,0.483155837597101,1.03466632848885,0.831838565022422
1420,genaiexp_estz_total,0.517346530884168,1.18134743088754,0.867713004484305
